0.0492	23.05
0.0493	23.05
0.0494	23.00
0.0495	23.00
0.0496	23.05
0.0497	23.00
0.0498	22.81
0.0499	22.90
0.05	22.90
0.0501	22.86
0.0502	22.72
0.0503	22.76
0.0504	22.72
0.0505	22.81
0.0506	22.72
0.0507	22.72
0.0508	22.76
0.0509	22.72
0.051	22.62
0.0511	22.62
0.0512	22.62
0.0513	22.62
0.0514	22.62
0.0515	22.57
0.0516	22.57
0.0517	22.48
0.0518	22.53
0.0519	22.43
0.052	22.43
0.0521	22.38
0.0522	22.34
0.0523	22.34
0.0524	22.34
0.0525	22.29
0.0526	22.34
0.0527	22.34
0.0528	22.19
0.0529	22.24
0.053	22.29
0.0531	22.15
0.0532	22.34
0.0533	21.96
0.0534	22.05
0.0535	22.10
0.0536	22.19
0.0537	22.15
0.0538	22.05
0.0539	22.01
0.054	22.10
0.0541	21.86
0.0542	21.96
0.0543	21.96
0.0544	21.91
0.0545	21.86
0.0546	21.82
0.0547	21.77
0.0548	21.86
0.0549	21.82
0.055	21.77
0.0551	21.77
0.0552	21.67
0.0553	21.72
0.0554	21.67
0.0555	21.63
0.0556	21.72
0.0557	21.63
0.0558	21.39
0.0559	21.63
0.056	21.58
0.0561	21.72
0.0562	21.53
0.0563	21.53
0.0564	21.39
0.0565	21.48
0.0566	21.34
0.0567	21.48
0.0568	21.34
0.0569	21.39
0.057	21.44
0.0571	21.25
0.0572	21.25
0.0573	21.06
0.0574	21.30
0.0575	21.34
0.0576	21.30
0.0577	21.11
0.0578	21.20
0.0579	21.15
0.058	21.20
0.0581	21.11
0.0582	21.06
0.0583	21.15
0.0584	21.01
0.0585	21.06
0.0586	20.92
0.0587	21.06
0.0588	20.82
0.0589	20.77
0.059	20.96
0.0591	20.82
0.0592	20.92
0.0593	20.73
0.0594	20.68
0.0595	20.73
0.0596	20.77
0.0597	20.73
0.0598	20.73
0.0599	20.63
0.06	20.68
0.0601	20.77
0.0602	20.63
0.0603	20.68
0.0604	20.54
0.0605	20.54
0.0606	20.49
0.0607	20.30
0.0608	20.49
0.0609	20.49
0.061	20.54
0.0611	20.44
0.0612	20.30
0.0613	20.35
0.0614	20.40
0.0615	20.35
0.0616	20.44
0.0617	20.35
0.0618	20.16
0.0619	20.40
0.062	20.30
0.0621	20.16
0.0622	20.30
0.0623	20.25
0.0624	20.16
0.0625	20.21
0.0626	20.11
0.0627	20.16
0.0628	20.11
0.0629	20.16
0.063	20.07
0.0631	20.07
0.0632	20.11
0.0633	19.97
0.0634	19.88
0.0635	19.88
0.0636	19.78
0.0637	20.02
0.0638	19.88
0.0639	19.88
0.064	19.69
0.0641	19.78
0.0642	19.64
0.0643	19.78
0.0644	19.69
0.0645	19.69
0.0646	19.69
0.0647	19.69
0.0648	19.54
0.0649	19.50
0.065	19.45
0.0651	19.45
0.0652	19.54
0.0653	19.31
0.0654	19.31
0.0655	19.12
0.0656	19.21
0.0657	19.21
0.0658	19.31
0.0659	19.17
0.066	19.31
0.0661	19.17
0.0662	19.07
0.0663	19.07
0.0664	19.07
0.0665	19.02
0.0666	19.02
0.0667	19.02
0.0668	18.79
0.0669	18.93
0.067	18.93
0.0671	18.88
0.0672	18.83
0.0673	18.74
0.0674	18.74
0.0675	18.65
0.0676	18.60
0.0677	18.60
0.0678	18.55
0.0679	18.65
0.068	18.41
0.0681	18.46
0.0682	18.41
0.0683	18.55
0.0684	18.46
0.0685	18.31
0.0686	18.36
0.0687	18.08
0.0688	18.36
0.0689	18.17
0.069	18.17
0.0691	18.22
0.0692	18.08
0.0693	18.12
0.0694	18.03
0.0695	18.12
0.0696	17.94
0.0697	17.89
0.0698	17.89
0.0699	17.94
0.07	17.79
0.0701	17.79
0.0702	17.75
0.0703	17.84
0.0704	17.70
0.0705	17.60
0.0706	17.56
0.0707	17.51
0.0708	17.56
0.0709	17.51
0.071	17.41
0.0711	17.41
0.0712	17.56
0.0713	17.41
0.0714	17.37
0.0715	17.46
0.0716	17.41
0.0717	17.37
0.0718	17.32
0.0719	17.32
0.072	17.27
0.0721	17.18
0.0722	17.18
0.0723	17.32
0.0724	17.23
0.0725	17.18
0.0726	17.08
0.0727	17.13
0.0728	17.08
0.0729	16.94
0.073	17.13
0.0731	17.08
0.0732	17.13
0.0733	17.04
0.0734	16.89
0.0735	16.89
0.0736	16.94
0.0737	16.80
0.0738	16.89
0.0739	16.80
0.074	16.85
0.0741	16.85
0.0742	16.89
0.0743	16.85
0.0744	16.71
0.0745	16.71
0.0746	16.71
0.0747	16.66
0.0748	16.71
0.0749	16.80
0.075	16.61
0.0751	16.71
0.0752	16.75
0.0753	16.56
0.0754	16.80
0.0755	16.66
0.0756	16.61
0.0757	16.66
0.0758	16.66
0.0759	16.47
0.076	16.56
0.0761	16.56
0.0762	16.56
0.0763	16.52
0.0764	16.56
0.0765	16.56
0.0766	16.42
0.0767	16.52
0.0768	16.47
0.0769	16.47
0.077	16.37
0.0771	16.37
0.0772	16.47
0.0773	16.42
0.0774	16.33
0.0775	16.47
0.0776	16.42
0.0777	16.47
0.0778	16.33
0.0779	16.23
0.078	16.42
0.0781	16.42
0.0782	16.37
0.0783	16.23
0.0784	16.14
0.0785	16.33
0.0786	16.33
0.0787	16.23
0.0788	16.28
0.0789	16.23
0.079	16.28
0.0791	16.28
0.0792	16.33
0.0793	16.18
0.0794	16.28
0.0795	16.23
0.0796	16.33
0.0797	16.14
0.0798	16.47
0.0799	16.28
0.08	16.14
0.0801	16.18
0.0802	16.28
0.0803	16.23
0.0804	16.09
0.0805	16.23
0.0806	16.09
0.0807	16.33
0.0808	16.28
0.0809	16.23
0.081	16.14
0.0811	16.28
0.0812	16.28
0.0813	16.18
0.0814	16.18
0.0815	16.23
0.0816	16.18
0.0817	16.18
0.0818	16.37
0.0819	16.28
0.082	16.18
0.0821	16.28
0.0822	16.33
0.0823	16.28
0.0824	16.28
0.0825	16.28
0.0826	16.37
0.0827	16.14
0.0828	16.09
0.0829	16.14
0.083	16.14
0.0831	16.18
0.0832	16.28
0.0833	16.04
0.0834	16.23
0.0835	16.18
0.0836	16.18
0.0837	16.23
0.0838	16.18
0.0839	16.18
0.084	16.28
0.0841	16.18
0.0842	16.28
0.0843	16.33
0.0844	16.18
0.0845	16.14
0.0846	16.18
0.0847	16.18
0.0848	16.14
0.0849	16.14
0.085	16.18
0.0851	16.14
0.0852	16.14
0.0853	16.14
0.0854	16.14
0.0855	16.09
0.0856	16.09
0.0857	16.23
0.0858	16.18
0.0859	16.04
0.086	16.18
0.0861	16.09
0.0862	16.23
0.0863	16.23
0.0864	16.23
0.0865	16.18
0.0866	16.14
0.0867	16.23
0.0868	16.23
0.0869	16.09
0.087	16.04
0.0871	16.14
0.0872	16.09
0.0873	16.23
0.0874	16.23
0.0875	16.09
0.0876	16.09
0.0877	16.09
0.0878	16.14
0.0879	16.04
0.088	16.23
0.0881	16.23
0.0882	16.14
0.0883	16.18
0.0884	16.14
0.0885	16.04
0.0886	15.95
0.0887	16.14
0.0888	16.23
0.0889	16.00
0.089	16.00
0.0891	16.09
0.0892	16.09
0.0893	16.09
0.0894	16.04
0.0895	16.09
0.0896	16.09
0.0897	16.14
0.0898	16.14
0.0899	16.14
0.09	16.18
0.0901	16.14
0.0902	16.09
0.0903	16.09
0.0904	16.18
0.0905	16.09
0.0906	16.14
0.0907	16.14
0.0908	16.14
0.0909	15.95
0.091	16.09
0.0911	16.09
0.0912	16.14
0.0913	16.14
0.0914	16.14
0.0915	15.95
0.0916	16.23
0.0917	16.09
0.0918	16.18
0.0919	16.14
0.092	16.18
0.0921	16.00
0.0922	16.09
0.0923	16.09
0.0924	16.09
0.0925	16.14
0.0926	16.09
0.0927	16.00
0.0928	16.14
0.0929	16.09
0.093	16.14
0.0931	16.14
0.0932	16.28
0.0933	16.23
0.0934	16.28
0.0935	16.37
0.0936	16.23
0.0937	16.18
0.0938	16.23
0.0939	16.23
0.094	16.28
0.0941	16.23
0.0942	16.18
0.0943	16.28
0.0944	16.14
0.0945	16.18
0.0946	16.09
0.0947	16.18
0.0948	16.18
0.0949	16.18
0.095	16.23
0.0951	16.18
0.0952	16.28
0.0953	16.18
0.0954	16.23
0.0955	16.28
0.0956	16.37
0.0957	16.23
0.0958	16.28
0.0959	16.14
0.096	16.28
0.0961	16.28
0.0962	16.28
0.0963	16.18
0.0964	16.09
0.0965	16.09
0.0966	16.28
0.0967	16.18
0.0968	16.23
0.0969	16.18
0.097	16.18
0.0971	16.14
0.0972	16.23
0.0973	16.14
0.0974	16.18
0.0975	16.14
0.0976	16.23
0.0977	16.23
0.0978	16.18
0.0979	16.28
0.098	16.18
0.0981	16.18
0.0982	16.28
0.0983	16.23
0.0984	16.18
0.0985	16.28
0.0986	16.28
0.0987	16.28
0.0988	16.23
0.0989	16.28
0.099	16.28
0.0991	16.33
0.0992	16.14
0.0993	16.28
0.0994	16.18
0.0995	16.28
0.0996	16.33
0.0997	16.28
0.0998	16.18
0.0999	16.28
0.1	16.28
0.1001	16.18
0.1002	16.18
0.1003	16.18
0.1004	16.33
0.1005	16.23
0.1006	16.04
0.1007	16.18
0.1008	16.28
0.1009	16.23
0.101	16.23
0.1011	16.18
0.1012	16.33
0.1013	16.28
0.1014	16.33
0.1015	16.33
0.1016	16.42
0.1017	16.33
0.1018	16.23
0.1019	16.18
0.102	16.23
0.1021	16.23
0.1022	16.23
0.1023	16.28
0.1024	16.28
0.1025	16.28
0.1026	16.23
0.1027	16.33
0.1028	16.33
0.1029	16.23
0.103	16.28
0.1031	16.23
0.1032	16.28
0.1033	16.23
0.1034	16.23
0.1035	16.33
0.1036	16.28
0.1037	16.42
0.1038	16.28
0.1039	16.33
0.104	16.28
0.1041	16.33
0.1042	16.28
0.1043	16.14
0.1044	16.33
0.1045	16.33
0.1046	16.33
0.1047	16.33
0.1048	16.23
0.1049	16.33
0.105	16.33
0.1051	16.18
0.1052	16.09
0.1053	16.28
0.1054	16.33
0.1055	16.09
0.1056	16.28
0.1057	16.28
0.1058	16.28
0.1059	16.23
0.106	16.18
0.1061	16.23
0.1062	16.33
0.1063	16.18
0.1064	16.23
0.1065	16.33
0.1066	16.18
0.1067	16.28
0.1068	16.18
0.1069	16.33
0.107	16.28
0.1071	16.33
0.1072	16.33
0.1073	16.18
0.1074	16.28
0.1075	16.28
0.1076	16.28
0.1077	16.23
0.1078	16.33
0.1079	16.18
0.108	16.18
0.1081	16.18
0.1082	16.18
0.1083	16.37
0.1084	16.23
0.1085	16.14
0.1086	16.18
0.1087	16.18
0.1088	16.18
0.1089	16.14
0.109	16.18
0.1091	16.18
0.1092	16.33
0.1093	16.23
